%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 23.426733322441578, -189.1061713094823, 73.58066167822108, -69.88003067206591, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740278432E9, 0.0, 2024-05-07 12:01:14.027
1.0, 85.34077708888799, -131.61268929066136, 145.40544032724574, -19.118368573486805, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101274028474E9, 0.0, 2024-05-07 12:01:14.028
1.0, -35.41685258038342, -257.20226970268413, -4.7702423934824765, -118.97743729036301, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740284874E9, 0.0, 2024-05-07 12:01:14.028
2.0, -88.45237385202199, -229.3474948327057, 11.393605215009302, -124.9089186200872, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740575202E9, 0.0, 2024-05-07 12:01:14.057
2.0, 125.70925721060485, -109.28548655519262, 161.0980605413206, 0.12341669853776693, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740575335E9, 0.0, 2024-05-07 12:01:14.057
3.0, 20.745225054211915, -231.17256601108238, 70.21849161805585, -98.43042693380266, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71510127405801E9, 0.0, 2024-05-07 12:01:14.058
3.0, -28.408280063420534, -262.8495186357759, 26.435482836794108, -107.85123492218554, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740580184E9, 0.0, 2024-05-07 12:01:14.058
4.0, 114.67281244136393, -129.8960752109997, 171.34538641991094, -42.54136199597269, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740587213E9, 0.0, 2024-05-07 12:01:14.058
4.0, 66.49168131221086, -178.37639833660796, 69.11896103108302, -50.952396996319294, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740587287E9, 0.0, 2024-05-07 12:01:14.058
5.0, -50.19319730531424, -252.44885685900226, 12.070527106989175, -134.34094630833715, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101274059729E9, 0.0, 2024-05-07 12:01:14.059
5.0, 21.80361674167216, -193.23128096060827, 35.837591325398535, -49.44147741422057, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740597491E9, 0.0, 2024-05-07 12:01:14.059
6.0, 100.94737960398197, -120.16859542625025, 156.4269254966639, -14.682847226038575, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740875604E9, 0.0, 2024-05-07 12:01:14.087
6.0, -46.37101955059916, -266.0620926977135, 13.727302787359804, -124.51248922478408, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101274087576E9, 0.0, 2024-05-07 12:01:14.087
7.0, -39.39236623328179, -240.9524043952115, -57.78332426538691, -94.24173898342997, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740882075E9, 0.0, 2024-05-07 12:01:14.088
7.0, 111.95016527362168, -107.79326647287235, 178.78404743177816, -21.575482844375074, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012740882175E9, 0.0, 2024-05-07 12:01:14.088
8.0, -20.09074256196618, -245.95639053592458, 16.70800305204466, -101.92349349241704, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741177363E9, 0.0, 2024-05-07 12:01:14.117
8.0, -42.33940739836544, -258.56733318651095, 10.013582131359726, -114.45589824393392, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741177597E9, 0.0, 2024-05-07 12:01:14.117
9.0, 94.82890327647328, -142.21904556499794, 98.98580207722262, -31.931265821680427, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101274118126E9, 0.0, 2024-05-07 12:01:14.118
9.0, 49.85286640934646, -190.9200227879919, 142.89596745697781, -86.15607527922839, -0.1600000075995922, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741181393E9, 0.0, 2024-05-07 12:01:14.118
10.0, -46.23638315219432, -255.74744861992076, -6.3783993744291365, -115.28615603409708, -0.1600000075995922, 0.9760000463575125, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741187704E9, 0.0, 2024-05-07 12:01:14.118
10.0, 10.509118875488639, -189.13235060917214, 98.35749888466671, -73.63863012753427, -0.1600000075995922, 0.9760000463575125, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101274118785E9, 0.0, 2024-05-07 12:01:14.118
11.0, 103.96921876817942, -145.98886472033337, 160.0957673531957, -21.33612924721092, -0.1600000075995922, 1.008000047877431, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741198523E9, 0.0, 2024-05-07 12:01:14.119
11.0, -10.04911118093878, -271.35779103497043, 50.08287025662139, -113.16937265917659, -0.1600000075995922, 1.008000047877431, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741198773E9, 0.0, 2024-05-07 12:01:14.119
12.0, 13.074690245091915, -237.21998423943296, 64.49644468585029, -85.92046158201993, -0.17600000835955143, 1.008000047877431, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71510127414768E9, 0.0, 2024-05-07 12:01:14.147
12.0, 116.62504021823406, -114.11743729794398, 177.953789641615, -18.46388608124107, -0.17600000835955143, 1.008000047877431, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741477013E9, 0.0, 2024-05-07 12:01:14.147
13.0, -13.7104732375592, -248.51448210561648, 58.69585985457525, -120.85112716816366, -0.17600000835955143, 1.008000047877431, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741483788E9, 0.0, 2024-05-07 12:01:14.148
13.0, -36.94647166226059, -249.94686378864571, 43.3360907365568, -104.492804761976, -0.17600000835955143, 1.008000047877431, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012741483953E9, 0.0, 2024-05-07 12:01:14.148
14.0, 70.31385906692594, -142.57433606078848, 148.85736798634753, -47.96047703176737, -0.17600000835955143, 1.008000047877431, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101274208099E9, 0.0, 2024-05-07 12:01:14.208
14.0, 8.46713349968195, -203.02607894456014, 47.928687882144004, -78.76229306682944, -0.17600000835955143, 1.008000047877431, 0.20800000987946987, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151012742081172E9, 0.0, 2024-05-07 12:01:14.208
