%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -301.21341238124296, -504.37038782425225, 191.69605202879757, -261.12168485624716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021889734871E9, 0.0, 2024-05-07 12:16:28.973
1.0, -305.44697913108394, -493.1319884574041, 196.9057326670736, -252.97618275275454, 0.0, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021889868135E9, 0.0, 2024-05-07 12:16:28.986
1.0, -295.3716886504553, -489.2275329036638, 216.86557873059064, -251.54006116976961, 0.0, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021889868135E9, 0.0, 2024-05-07 12:16:28.986
2.0, -290.46493990859017, -487.4996991241351, 202.08923400565982, -255.42955712368712, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715102189003543E9, 0.0, 2024-05-07 12:16:29.003
2.0, -288.6398687302135, -490.648694886826, 193.63332020584494, -249.49433589400724, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715102189003543E9, 0.0, 2024-05-07 12:16:29.003
3.0, -289.634682118427, -486.9424540307373, 205.29806816764176, -243.44691766565666, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890042508E9, 0.0, 2024-05-07 12:16:29.004
3.0, -282.35683680465445, -487.4136814251542, 215.34717934858054, -242.14543248107657, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890042508E9, 0.0, 2024-05-07 12:16:29.004
4.0, -286.75869905250147, -492.5373443644494, 209.78220821451396, -252.16088456241414, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890167325E9, 0.0, 2024-05-07 12:16:29.016
4.0, -293.24368557566777, -490.2410457916558, 206.93240444827825, -248.38732550712302, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890167325E9, 0.0, 2024-05-07 12:16:29.016
5.0, -288.4192146328278, -484.46664026007056, 208.56300082895905, -246.5772139285691, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890323625E9, 0.0, 2024-05-07 12:16:29.032
5.0, -303.25539775704965, -500.61926816869527, 198.73828364536166, -255.1004459275864, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890323625E9, 0.0, 2024-05-07 12:16:29.032
6.0, -288.53889143140987, -490.5664170878008, 212.23184268549085, -244.8755594487302, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890330422E9, 0.0, 2024-05-07 12:16:29.033
6.0, -282.663508601021, -487.3875021254644, 203.46177728939801, -242.04071528231725, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890330422E9, 0.0, 2024-05-07 12:16:29.033
7.0, -296.5983758359216, -495.80227702576667, 200.5409154240042, -253.78026124322787, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890466535E9, 0.0, 2024-05-07 12:16:29.046
7.0, -303.0833623590879, -487.4510804247111, 205.47384346555918, -248.61171950446442, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890466535E9, 0.0, 2024-05-07 12:16:29.046
8.0, -293.06417037779465, -492.4662862652913, 205.79547486174852, -261.00574795762077, 0.11200000531971455, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151021890625966E9, 0.0, 2024-05-07 12:16:29.062
