%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 56.43135043140501, -39.442854882683605, 18.222662534099072, 53.80968056246638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111010811E9, 0.0, 2024-05-07 11:48:31.101
1.0, 34.93440548609942, -57.955359663348645, -7.04784146649763, 12.610942650586367, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111018949E9, 0.0, 2024-05-07 11:48:31.101
1.0, -44.104640177451074, 40.45636777067557, 59.27180444775149, -27.656560172326863, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111019108E9, 0.0, 2024-05-07 11:48:31.101
2.0, 21.437106546014547, 14.131211982574314, 44.626356221269816, 35.01294338516891, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111317017E9, 0.0, 2024-05-07 11:48:31.131
2.0, 53.03926117159426, -88.39814530266449, -10.443670626264066, 36.19849167112261, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111317387E9, 0.0, 2024-05-07 11:48:31.131
3.0, -20.90978065226227, 0.30854174634441733, 51.937860634643584, -17.147441296838224, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111318169E9, 0.0, 2024-05-07 11:48:31.131
3.0, -22.52541743312031, 59.27554434770718, 65.06864937907085, -1.7540130792185664, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111318245E9, 0.0, 2024-05-07 11:48:31.131
4.0, 63.821392743848264, -77.75065012881532, 2.328087722416967, 49.314320815727115, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111322815E9, 0.0, 2024-05-07 11:48:31.132
4.0, 14.09568293299526, -37.827218101825565, 20.230988810304552, -2.973220464773476, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715100511132303E9, 0.0, 2024-05-07 11:48:31.132
5.0, -55.19718344602734, 52.48762592813, 84.74426304595545, -23.32575602363795, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111329813E9, 0.0, 2024-05-07 11:48:31.132
5.0, 54.84563285019249, -22.976075377780944, 26.581338935066015, 53.738622463308275, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111330004E9, 0.0, 2024-05-07 11:48:31.133
6.0, 34.810988787561655, -55.35986909409985, 3.83152750460431, 21.582962644286454, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715100511161533E9, 0.0, 2024-05-07 11:48:31.161
6.0, -50.208156905137, 26.110111540649086, 70.70467861229554, -28.288603264838457, 0.01600000075995922, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151005111615696E9, 0.0, 2024-05-07 11:48:31.161
