%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, 120.94275471707806, -75.55719880480319, 166.24977273028344, 38.54340894334018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011295874436E9, 0.0, 2024-05-07 11:58:49.587
1.0, 27.303139626514167, -148.8480182364583, 26.852481681853533, -23.40429392270744, 0.0, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011295883324E9, 0.0, 2024-05-07 11:58:49.588
1.0, -36.10312422225252, -236.63842979632318, 1.2977452846243978, -72.39324344228953, 0.0, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011295883443E9, 0.0, 2024-05-07 11:58:49.588
2.0, 30.216521691996604, -123.31198133900762, 82.64056932087988, 4.962847241200507, -0.11200000531971455, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011296175559E9, 0.0, 2024-05-07 11:58:49.617
2.0, 151.71465155249462, -55.27946124505252, 148.16735644452274, 69.23302797973156, -0.11200000531971455, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011296175764E9, 0.0, 2024-05-07 11:58:49.617
3.0, -21.805486691650003, -212.96860297676176, 15.995552110485733, -62.07111956458539, -0.11200000531971455, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011296179528E9, 0.0, 2024-05-07 11:58:49.617
3.0, -8.65599844744429, -195.99693697784096, -16.50417850445956, -25.090988802723587, -0.11200000531971455, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011296179624E9, 0.0, 2024-05-07 11:58:49.617
4.0, 186.90711013553664, -27.42842627502978, 202.66891849879175, 73.7770064258948, -0.11200000531971455, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011296186345E9, 0.0, 2024-05-07 11:58:49.618
4.0, 42.07948435144499, -166.77335872408003, 15.561723715625703, -13.396321641281247, -0.11200000531971455, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011296186497E9, 0.0, 2024-05-07 11:58:49.618
5.0, -22.613305082079023, -206.58833365235478, 23.194859525188804, -39.38488643337041, -0.11200000531971455, 1.0560000501573086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151011296194673E9, 0.0, 2024-05-07 11:58:49.619
