%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
93.0, -129.08264697063714, -132.19050383381546, -85.15752199105918, -143.2531279027462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548323517E9, 0.0, 2024-05-07 12:05:48.323
93.0, -92.71959970146418, -79.20360126160085, -90.66639462579042, -71.3685108544305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015483235364E9, 0.0, 2024-05-07 12:05:48.323
94.0, 33.28136970568448, 48.3569064270705, 78.24992677289993, 22.15142743755132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548323733E9, 0.0, 2024-05-07 12:05:48.323
94.0, -81.855190330185, -83.1865947144106, -105.77559044677764, -88.05594445671886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015483237514E9, 0.0, 2024-05-07 12:05:48.323
95.0, -140.0704730404541, -115.13282013591379, -82.7452865196392, -123.6149132354185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548353554E9, 0.0, 2024-05-07 12:05:48.353
95.0, 20.793843753635883, 24.94139280449599, 14.753905325196683, -2.247679873369634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015483535695E9, 0.0, 2024-05-07 12:05:48.353
96.0, -43.39405918586999, -42.75453629344702, -14.974559422582388, -44.72172367013991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015483539948E9, 0.0, 2024-05-07 12:05:48.353
96.0, -137.97986896522343, -134.24370890948921, -163.8562367586419, -136.71578278020024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015483540053E9, 0.0, 2024-05-07 12:05:48.354
97.0, -20.251558260060847, -31.246864129789174, 3.908195453695953, -42.15989220049232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015483547485E9, 0.0, 2024-05-07 12:05:48.354
97.0, -8.897221994586289, 7.760292408056557, -3.9268949534744024, -7.0235321167856455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548354761E9, 0.0, 2024-05-07 12:05:48.354
98.0, -142.67344340961426, -123.67101173475385, -82.98464011680335, -134.12403211090714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015483557985E9, 0.0, 2024-05-07 12:05:48.355
98.0, -119.96477087866515, -79.8917428534478, -71.39469015412033, -100.83518260531127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015483558195E9, 0.0, 2024-05-07 12:05:48.355
99.0, 32.72786451224238, 47.724863334558904, 80.49386674631387, 10.512858775444329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484128792E9, 0.0, 2024-05-07 12:05:48.412
99.0, -109.56410910189152, -100.87632150482386, -106.46373203862458, -97.68618684262037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484128952E9, 0.0, 2024-05-07 12:05:48.412
100.0, -152.662716191262, -127.67270468734205, -90.18768743146211, -134.92437070142478, 0.0, 0.0, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484729998E9, 0.0, 2024-05-07 12:05:48.472
100.0, 19.6756136668846, 27.166633278131485, 33.87975369859487, -11.402954964898527, 0.0, 0.0, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548473019E9, 0.0, 2024-05-07 12:05:48.473
0.0, -27.4209464751184, -312.58083829656243, 68.74871093546972, -97.19065009849146, 0.0, 0.0, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484733777E9, 0.0, 2024-05-07 12:05:48.473
1.0, -125.10713331773877, -413.50577850081027, -16.966056148987263, -194.68610204337165, 0.0, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484741848E9, 0.0, 2024-05-07 12:05:48.474
1.0, 0.5086263939738274, -295.75502839591354, 96.8802384021692, -90.39151197904721, 0.0, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548474198E9, 0.0, 2024-05-07 12:05:48.474
2.0, 25.78661019448191, -269.73654440417886, 124.8920890702866, -56.96054627513513, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548474713E9, 0.0, 2024-05-07 12:05:48.474
2.0, -112.95245846174657, -410.06133064161986, 10.570827224757522, -180.05935331666842, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484747295E9, 0.0, 2024-05-07 12:05:48.474
3.0, -69.92864937148988, -370.1416385145858, 42.98080024076626, -132.1213156846352, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484754462E9, 0.0, 2024-05-07 12:05:48.475
3.0, 65.2537744268775, -235.64361640810966, 169.2884414442815, -26.177429739851505, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484754615E9, 0.0, 2024-05-07 12:05:48.475
4.0, -72.82333193719387, -378.79202711209655, 20.447903007734567, -133.90524796349928, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484761388E9, 0.0, 2024-05-07 12:05:48.476
4.0, -112.95993826165795, -404.7431929046288, -15.787987662944943, -145.82056922232732, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015484761524E9, 0.0, 2024-05-07 12:05:48.476
5.0, 30.857914534397423, -251.8261635163799, 146.22073851758614, -18.67893032869324, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548477185E9, 0.0, 2024-05-07 12:05:48.477
5.0, -24.372928011231124, -336.32920301519334, 71.07118880795315, -67.87731424579397, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548477196E9, 0.0, 2024-05-07 12:05:48.477
10.0, 135.8406461905688, -179.01779117900878, 267.1466636848636, 57.169980672653764, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71510154850307E9, 0.0, 2024-05-07 12:05:48.503
10.0, 55.313120344653726, -248.06008426100016, 161.96571733104065, 8.439084250014275, -0.04800000227987766, 1.0240000486373901, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485030892E9, 0.0, 2024-05-07 12:05:48.503
11.0, -32.72412461228669, -349.78162315580994, 92.98326264834031, -89.93150428449735, -0.04800000227987766, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548504153E9, 0.0, 2024-05-07 12:05:48.504
11.0, 82.10202372726053, -233.1117041381076, 173.85859919013456, 0.3870796454139054, -0.04800000227987766, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485041704E9, 0.0, 2024-05-07 12:05:48.504
12.0, 102.99684477970004, -206.18442445714027, 246.3602997311391, 52.24079253105447, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548504957E9, 0.0, 2024-05-07 12:05:48.504
12.0, -26.14564059022814, -359.9878101348877, 65.10230847867206, -91.60697946464643, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485049708E9, 0.0, 2024-05-07 12:05:48.504
13.0, 8.321277401410043, -316.0290260557085, 170.01772193564102, -38.54901879327372, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485331335E9, 0.0, 2024-05-07 12:05:48.533
13.0, 145.91219677124172, -172.75719865318388, 231.47175800753757, 52.42778752883896, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485331607E9, 0.0, 2024-05-07 12:05:48.533
14.0, 13.826410136185586, -308.72874134220183, 145.98512482037768, -46.79175829561427, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485334485E9, 0.0, 2024-05-07 12:05:48.533
14.0, -29.32829545252025, -341.39676745515317, 88.5814004004933, -98.74644848005846, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548533468E9, 0.0, 2024-05-07 12:05:48.533
15.0, 137.8826315663755, -192.9414387140423, 289.3354901219718, 37.486887205857784, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485345435E9, 0.0, 2024-05-07 12:05:48.534
15.0, 83.51196601055562, -272.70976486895233, 181.45433600014076, -5.04325509024784, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485345678E9, 0.0, 2024-05-07 12:05:48.534
16.0, -13.055990745313466, -358.67510525044054, 115.37778358301148, -111.22275473223999, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485631027E9, 0.0, 2024-05-07 12:05:48.563
16.0, 94.56711027957499, -248.17602115962654, 186.2900266428478, 4.575767595786601, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485631309E9, 0.0, 2024-05-07 12:05:48.563
17.0, 123.55881473608315, -207.10817974619567, 267.4869945808314, 38.679915291722864, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485633626E9, 0.0, 2024-05-07 12:05:48.563
17.0, -21.414667146280408, -337.8550821971148, 71.71445160033181, -96.60348580544814, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485633743E9, 0.0, 2024-05-07 12:05:48.563
18.0, 20.834982653148472, -305.93877597525716, 163.5738743119873, -45.35563671262935, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485641463E9, 0.0, 2024-05-07 12:05:48.564
18.0, 146.16650996822864, -164.783731947653, 257.30698690144345, 69.28351662913337, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.715101548564158E9, 0.0, 2024-05-07 12:05:48.564
19.0, 15.415867617353797, -303.72475520148873, 141.3775680749677, -54.17432080814615, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485931995E9, 0.0, 2024-05-07 12:05:48.593
19.0, -11.724586361087859, -333.47191944904625, 84.99483634298667, -79.84499410400167, -0.03200000151991844, 1.008000047877431, -0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485932364E9, 0.0, 2024-05-07 12:05:48.593
20.0, 134.15769121050835, -180.35293546319008, 290.02737161377445, 34.51740664104, -0.03200000151991844, 1.008000047877431, -0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485934567E9, 0.0, 2024-05-07 12:05:48.593
20.0, 59.67758359294385, -250.1581681361422, 181.64507089788094, -5.1704116887412965, -0.03200000151991844, 1.008000047877431, -0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485934808E9, 0.0, 2024-05-07 12:05:48.593
21.0, -37.29802225809544, -354.7295107971877, 122.31529800081626, -102.81545963184908, -0.03200000151991844, 1.008000047877431, -0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485943103E9, 0.0, 2024-05-07 12:05:48.594
21.0, 93.14220839645714, -240.9318349454552, 192.90964956441894, 7.45923046162352, -0.03200000151991844, 1.008000047877431, -0.17600000835955143, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7151015485943244E9, 0.0, 2024-05-07 12:05:48.594
